id,satisfaction
12639,satisfied
111548,satisfied
57213,satisfied
88627,neutral or dissatisfied
28058,neutral or dissatisfied
11309,neutral or dissatisfied
64363,neutral or dissatisfied
42890,satisfied
3906,neutral or dissatisfied
4812,neutral or dissatisfied
73572,satisfied
76197,neutral or dissatisfied
123026,satisfied
67409,neutral or dissatisfied
87355,neutral or dissatisfied
112698,satisfied
95421,satisfied
83372,neutral or dissatisfied
109908,neutral or dissatisfied
22749,satisfied
95937,satisfied
63014,neutral or dissatisfied
59783,neutral or dissatisfied
6644,satisfied
44516,satisfied
6299,neutral or dissatisfied
6987,satisfied
81246,neutral or dissatisfied
39120,satisfied
37818,neutral or dissatisfied
67722,neutral or dissatisfied
61142,neutral or dissatisfied
123605,neutral or dissatisfied
3465,neutral or dissatisfied
129195,satisfied
110825,neutral or dissatisfied
98820,neutral or dissatisfied
47,satisfied
103012,satisfied
103225,neutral or dissatisfied
76782,satisfied
5704,neutral or dissatisfied
41787,satisfied
85182,neutral or dissatisfied
105111,neutral or dissatisfied
29170,satisfied
77757,satisfied
117294,neutral or dissatisfied
93843,neutral or dissatisfied
125306,neutral or dissatisfied
66917,satisfied
77500,neutral or dissatisfied
76887,neutral or dissatisfied
102354,neutral or dissatisfied
129328,neutral or dissatisfied
36651,neutral or dissatisfied
45147,satisfied
126234,neutral or dissatisfied
2374,satisfied
91426,neutral or dissatisfied
33224,neutral or dissatisfied
1334,satisfied
40423,satisfied
77318,satisfied
93566,neutral or dissatisfied
83,neutral or dissatisfied
57457,neutral or dissatisfied
66408,satisfied
32762,neutral or dissatisfied
68490,neutral or dissatisfied
99942,neutral or dissatisfied
28404,neutral or dissatisfied
104787,satisfied
42981,satisfied
50974,neutral or dissatisfied
32671,neutral or dissatisfied
100710,satisfied
41282,neutral or dissatisfied
8097,satisfied
24972,satisfied
97340,neutral or dissatisfied
22501,neutral or dissatisfied
69875,satisfied
93894,neutral or dissatisfied
42789,satisfied
119037,neutral or dissatisfied
89550,neutral or dissatisfied
42647,neutral or dissatisfied
55676,satisfied
12252,satisfied
88300,satisfied
39624,neutral or dissatisfied
50977,neutral or dissatisfied
43431,neutral or dissatisfied
33842,neutral or dissatisfied
117840,neutral or dissatisfied
9779,neutral or dissatisfied
125783,satisfied
32763,neutral or dissatisfied
18358,neutral or dissatisfied
54571,neutral or dissatisfied
19269,neutral or dissatisfied
84342,satisfied
22876,neutral or dissatisfied
88498,satisfied
53477,satisfied
27111,satisfied
33270,neutral or dissatisfied
26273,neutral or dissatisfied
58594,neutral or dissatisfied
83933,satisfied
13585,neutral or dissatisfied
23080,neutral or dissatisfied
69035,neutral or dissatisfied
6379,satisfied
62948,satisfied
66126,neutral or dissatisfied
58310,neutral or dissatisfied
59288,satisfied
97031,neutral or dissatisfied
128539,satisfied
16533,neutral or dissatisfied
119300,neutral or dissatisfied
51353,satisfied
28813,neutral or dissatisfied
123996,satisfied
27274,satisfied
91320,neutral or dissatisfied
82250,neutral or dissatisfied
19953,neutral or dissatisfied
118987,neutral or dissatisfied
40630,satisfied
42001,neutral or dissatisfied
115121,satisfied
96462,satisfied
50496,neutral or dissatisfied
120527,neutral or dissatisfied
17677,neutral or dissatisfied
110624,satisfied
91547,neutral or dissatisfied
101608,satisfied
55560,satisfied
56936,satisfied
49739,neutral or dissatisfied
80455,satisfied
53078,satisfied
125128,neutral or dissatisfied
112871,neutral or dissatisfied
58018,neutral or dissatisfied
47149,neutral or dissatisfied
53359,satisfied
77083,neutral or dissatisfied
93731,neutral or dissatisfied
49859,neutral or dissatisfied
112420,neutral or dissatisfied
116241,neutral or dissatisfied
121382,neutral or dissatisfied
106876,neutral or dissatisfied
36311,satisfied
41257,satisfied
58624,satisfied
86761,neutral or dissatisfied
68779,satisfied
119886,neutral or dissatisfied
79236,neutral or dissatisfied
122843,satisfied
75229,satisfied
109423,neutral or dissatisfied
52238,satisfied
12689,satisfied
103276,neutral or dissatisfied
19555,neutral or dissatisfied
116687,satisfied
124786,neutral or dissatisfied
92857,satisfied
44202,neutral or dissatisfied
110619,neutral or dissatisfied
50817,satisfied
67903,neutral or dissatisfied
119969,neutral or dissatisfied
30117,neutral or dissatisfied
59761,satisfied
30345,neutral or dissatisfied
117892,satisfied
44158,satisfied
12590,neutral or dissatisfied
103270,neutral or dissatisfied
62436,satisfied
53826,neutral or dissatisfied
81039,neutral or dissatisfied
23600,satisfied
85807,neutral or dissatisfied
114177,satisfied
80617,satisfied
126816,neutral or dissatisfied
60973,neutral or dissatisfied
48455,satisfied
13718,neutral or dissatisfied
57005,neutral or dissatisfied
126871,neutral or dissatisfied
101236,neutral or dissatisfied
85333,satisfied
52921,neutral or dissatisfied
50097,neutral or dissatisfied
58378,neutral or dissatisfied
51002,neutral or dissatisfied
77475,neutral or dissatisfied
56432,neutral or dissatisfied
41606,neutral or dissatisfied
38208,neutral or dissatisfied
39869,neutral or dissatisfied
96938,satisfied
31264,satisfied
123286,satisfied
33586,satisfied
103659,satisfied
122067,satisfied
71198,satisfied
55608,satisfied
43623,neutral or dissatisfied
118901,satisfied
3587,satisfied
82105,neutral or dissatisfied
47016,satisfied
60575,neutral or dissatisfied
113188,satisfied
11757,neutral or dissatisfied
97114,satisfied
42790,satisfied
62620,neutral or dissatisfied
60583,neutral or dissatisfied
26699,neutral or dissatisfied
116384,neutral or dissatisfied
34611,neutral or dissatisfied
83484,neutral or dissatisfied
90977,neutral or dissatisfied
59433,satisfied
129780,neutral or dissatisfied
118852,neutral or dissatisfied
124127,neutral or dissatisfied
103772,neutral or dissatisfied
100395,neutral or dissatisfied
81990,neutral or dissatisfied
112051,satisfied
53207,neutral or dissatisfied
8956,neutral or dissatisfied
104201,neutral or dissatisfied
33893,satisfied
42872,neutral or dissatisfied
41634,neutral or dissatisfied
13111,satisfied
20611,neutral or dissatisfied
76231,neutral or dissatisfied
46970,neutral or dissatisfied
112137,neutral or dissatisfied
127985,satisfied
89244,neutral or dissatisfied
40049,neutral or dissatisfied
10062,satisfied
32130,satisfied
64805,satisfied
82713,neutral or dissatisfied
111124,neutral or dissatisfied
16002,neutral or dissatisfied
6214,satisfied
14284,satisfied
45481,neutral or dissatisfied
68783,satisfied
112995,neutral or dissatisfied
97132,neutral or dissatisfied
41920,neutral or dissatisfied
101899,neutral or dissatisfied
85709,neutral or dissatisfied
7647,satisfied
119550,neutral or dissatisfied
81538,neutral or dissatisfied
36259,neutral or dissatisfied
77181,neutral or dissatisfied
94211,satisfied
55755,neutral or dissatisfied
35333,neutral or dissatisfied
107885,satisfied
85234,satisfied
112668,neutral or dissatisfied
114970,satisfied
70122,neutral or dissatisfied
51998,neutral or dissatisfied
89700,satisfied
28720,neutral or dissatisfied
54485,satisfied
92031,neutral or dissatisfied
90532,satisfied
100198,neutral or dissatisfied
2678,neutral or dissatisfied
95795,satisfied
74965,neutral or dissatisfied
79149,neutral or dissatisfied
41714,satisfied
51011,neutral or dissatisfied
103130,satisfied
95742,satisfied
119579,satisfied
46701,neutral or dissatisfied
114213,neutral or dissatisfied
34145,neutral or dissatisfied
2021,neutral or dissatisfied
123221,neutral or dissatisfied
49975,satisfied
35817,neutral or dissatisfied
88100,satisfied
93943,satisfied
109567,neutral or dissatisfied
55204,neutral or dissatisfied
101421,satisfied
128185,neutral or dissatisfied
36439,neutral or dissatisfied
780,satisfied
80115,satisfied
20523,satisfied
117904,neutral or dissatisfied
115261,neutral or dissatisfied
4931,satisfied
7435,neutral or dissatisfied
84471,satisfied
100025,neutral or dissatisfied
125278,satisfied
96801,satisfied
73875,neutral or dissatisfied
74091,neutral or dissatisfied
109430,neutral or dissatisfied
128661,neutral or dissatisfied
124983,satisfied
111732,satisfied
81093,neutral or dissatisfied
80870,neutral or dissatisfied
50070,neutral or dissatisfied
69355,satisfied
109851,neutral or dissatisfied
9303,neutral or dissatisfied
35261,satisfied
95535,neutral or dissatisfied
124421,satisfied
15401,neutral or dissatisfied
30284,neutral or dissatisfied
3927,neutral or dissatisfied
88403,satisfied
121626,neutral or dissatisfied
20849,neutral or dissatisfied
63129,satisfied
61206,satisfied
114734,satisfied
128149,satisfied
77590,satisfied
81945,satisfied
112045,neutral or dissatisfied
100823,satisfied
117382,satisfied
9312,neutral or dissatisfied
58139,neutral or dissatisfied
23090,neutral or dissatisfied
123594,neutral or dissatisfied
51393,neutral or dissatisfied
29897,satisfied
75078,satisfied
73840,satisfied
32181,satisfied
126774,neutral or dissatisfied
33279,neutral or dissatisfied
72569,satisfied
48500,satisfied
78625,satisfied
16128,neutral or dissatisfied
36068,satisfied
86082,satisfied
47059,neutral or dissatisfied
31386,satisfied
71393,satisfied
83280,satisfied
44706,neutral or dissatisfied
29529,neutral or dissatisfied
37745,satisfied
96296,neutral or dissatisfied
73663,neutral or dissatisfied
79421,neutral or dissatisfied
92180,satisfied
94501,satisfied
43268,neutral or dissatisfied
79363,neutral or dissatisfied
57038,neutral or dissatisfied
75562,satisfied
41495,satisfied
98429,neutral or dissatisfied
64895,neutral or dissatisfied
55192,neutral or dissatisfied
87679,neutral or dissatisfied
23897,satisfied
21873,neutral or dissatisfied
90625,satisfied
4949,satisfied
32208,satisfied
51757,neutral or dissatisfied
54497,neutral or dissatisfied
125927,neutral or dissatisfied
94764,neutral or dissatisfied
105297,neutral or dissatisfied
101278,satisfied
23956,satisfied
75951,satisfied
46196,neutral or dissatisfied
79714,neutral or dissatisfied
110991,satisfied
127983,neutral or dissatisfied
119250,satisfied
21094,neutral or dissatisfied
74521,satisfied
47147,satisfied
101008,satisfied
17131,neutral or dissatisfied
28903,satisfied
53449,satisfied
61168,satisfied
117164,neutral or dissatisfied
13083,neutral or dissatisfied
87893,satisfied
40519,neutral or dissatisfied
40437,satisfied
9915,neutral or dissatisfied
92914,neutral or dissatisfied
122950,neutral or dissatisfied
82980,satisfied
125959,neutral or dissatisfied
92519,neutral or dissatisfied
60215,satisfied
53231,neutral or dissatisfied
14167,satisfied
30442,satisfied
97372,neutral or dissatisfied
77150,neutral or dissatisfied
56537,satisfied
117724,satisfied
91511,neutral or dissatisfied
64727,satisfied
127358,neutral or dissatisfied
52866,satisfied
32099,satisfied
100642,neutral or dissatisfied
114835,satisfied
12134,satisfied
70542,satisfied
47363,satisfied
5021,satisfied
49985,satisfied
65342,satisfied
70989,satisfied
57109,satisfied
122305,satisfied
47720,neutral or dissatisfied
72616,neutral or dissatisfied
72649,neutral or dissatisfied
71045,neutral or dissatisfied
51896,neutral or dissatisfied
95471,satisfied
71302,satisfied
18579,neutral or dissatisfied
41128,neutral or dissatisfied
104380,neutral or dissatisfied
67678,satisfied
27117,satisfied
53316,neutral or dissatisfied
25672,satisfied
106063,neutral or dissatisfied
28298,satisfied
2775,neutral or dissatisfied
90894,neutral or dissatisfied
2785,satisfied
94368,neutral or dissatisfied
6035,neutral or dissatisfied
67220,neutral or dissatisfied
57280,neutral or dissatisfied
14631,neutral or dissatisfied
106003,neutral or dissatisfied
32399,satisfied
21530,neutral or dissatisfied
5131,neutral or dissatisfied
103564,satisfied
115746,neutral or dissatisfied
12564,neutral or dissatisfied
71114,neutral or dissatisfied
69826,neutral or dissatisfied
115881,satisfied
60881,satisfied
17926,satisfied
120063,satisfied
112634,neutral or dissatisfied
85562,satisfied
98393,satisfied
3710,neutral or dissatisfied
124056,satisfied
17079,neutral or dissatisfied
20787,satisfied
61180,satisfied
56029,satisfied
35343,neutral or dissatisfied
19084,satisfied
107032,neutral or dissatisfied
47282,satisfied
93345,satisfied
64965,neutral or dissatisfied
70574,neutral or dissatisfied
77472,neutral or dissatisfied
6260,neutral or dissatisfied
62093,satisfied
13712,neutral or dissatisfied
60705,satisfied
59504,neutral or dissatisfied
63576,satisfied
54517,satisfied
24560,neutral or dissatisfied
83323,neutral or dissatisfied
2122,satisfied
66806,neutral or dissatisfied
114683,satisfied
26236,neutral or dissatisfied
21121,neutral or dissatisfied
91649,neutral or dissatisfied
2218,satisfied
58478,satisfied
61625,satisfied
122773,satisfied
72351,neutral or dissatisfied
48080,neutral or dissatisfied
116164,neutral or dissatisfied
92109,neutral or dissatisfied
109192,neutral or dissatisfied
117103,neutral or dissatisfied
47073,neutral or dissatisfied
21429,neutral or dissatisfied
93677,neutral or dissatisfied
11803,neutral or dissatisfied
113164,satisfied
23698,neutral or dissatisfied
126034,neutral or dissatisfied
129727,satisfied
117898,satisfied
65783,satisfied
111376,neutral or dissatisfied
84003,neutral or dissatisfied
97101,neutral or dissatisfied
28961,satisfied
28802,satisfied
47394,neutral or dissatisfied
19605,satisfied
106132,satisfied
88091,satisfied
94493,neutral or dissatisfied
50688,neutral or dissatisfied
74352,satisfied
16157,satisfied
11444,neutral or dissatisfied
10555,satisfied
126130,satisfied
13933,satisfied
31057,neutral or dissatisfied
92308,satisfied
91626,neutral or dissatisfied
85457,satisfied
104136,satisfied
68223,satisfied
59731,neutral or dissatisfied
107623,satisfied
67114,neutral or dissatisfied
58658,neutral or dissatisfied
30580,satisfied
99687,neutral or dissatisfied
106527,neutral or dissatisfied
129177,satisfied
33568,satisfied
91456,neutral or dissatisfied
107102,neutral or dissatisfied
123347,satisfied
20033,satisfied
83420,satisfied
97415,satisfied
52457,neutral or dissatisfied
12320,neutral or dissatisfied
68085,neutral or dissatisfied
70877,neutral or dissatisfied
100576,neutral or dissatisfied
125674,neutral or dissatisfied
45717,neutral or dissatisfied
35528,neutral or dissatisfied
1616,neutral or dissatisfied
39568,neutral or dissatisfied
70774,satisfied
7185,satisfied
36647,neutral or dissatisfied
7212,neutral or dissatisfied
10371,satisfied
108319,satisfied
11388,satisfied
68660,neutral or dissatisfied
109644,satisfied
84630,neutral or dissatisfied
29836,satisfied
65110,neutral or dissatisfied
89952,neutral or dissatisfied
5981,satisfied
20649,neutral or dissatisfied
76430,neutral or dissatisfied
89209,neutral or dissatisfied
30779,satisfied
70262,satisfied
92679,neutral or dissatisfied
117617,satisfied
867,neutral or dissatisfied
99853,neutral or dissatisfied
53210,neutral or dissatisfied
46300,neutral or dissatisfied
36749,satisfied
101216,neutral or dissatisfied
128691,neutral or dissatisfied
27612,satisfied
114462,satisfied
26293,neutral or dissatisfied
120301,neutral or dissatisfied
78008,neutral or dissatisfied
69242,satisfied
13492,neutral or dissatisfied
18187,satisfied
85449,neutral or dissatisfied
17050,satisfied
77817,neutral or dissatisfied
110986,satisfied
76806,neutral or dissatisfied
48855,neutral or dissatisfied
5095,neutral or dissatisfied
113111,neutral or dissatisfied
